Filename,Building Name,Alternative Name,Built,Razed,Coordinates,Photograph Date,Building Facts,Photo Description,Metadata tags,Caption,Sources,Parent Work,our notes: https://newspaper.library.tamu.edu/lccn/sn86088544/1931-11-25/ed-1/seq-1/#words=Veterinary+Hospital,"Legend: Red=Cut?, Orange=Needs better scan, Yellow=Needs more information",Ark,Originating Image,Mark Note
Academic Building 41.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",ca. 1920s,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.","This is a photograph of three students standing on the Lawrence Sullivan Ross statue, with the Academic Building in the background.",,,,,,,https://n2t.net/ark:/81423/d2c326,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8zOS9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDQxLnRpZg==/full/full/0/default.jpg,
Academic Building 43.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",ca. 1950s,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.","This is a photograph of the Academic Building, with students saluting and lowering the American Flag.",,,,,,,https://n2t.net/ark:/81423/d27c80,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80MC9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDQzLnRpZg==/full/full/0/default.jpg,
Academic Building 68.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",1977,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",This is a photograph of the Texas A&M University Seal locating in the inside of the Academic Building.,,,,,,,https://n2t.net/ark:/81423/d23k7f,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80MS9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDY4LnRpZg==/full/full/0/default.jpg,
Academic Building 102.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",1977,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.","This is a photograph of the Texas A&M University Seal locating in the inside of the Academic Building, with students standing around the seal.",,,,,,,https://n2t.net/ark:/81423/d2zw3s,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80Mi9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDEwMi50aWY=/full/full/0/default.jpg,
Academic Building 78.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",ca. 1982,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.","This is a photograph of the Academic Building from Old Main Drive. On the left of the Academic Building, is the Harrington Education Complex and the YMCA Building. To the right of the Academic Building is the O&M Building and the Coke Building.",,,,,,,https://n2t.net/ark:/81423/d2v60t,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80My9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDc4LnRpZg==/full/full/0/default.jpg,
Academic Building 79.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",1977,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",This is a photograph of the Texas A&M University seal getting installed on the inside of the Academic Building.,,,,,,,https://n2t.net/ark:/81423/d2qc8b,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80NC9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDc5LnRpZg==/full/full/0/default.jpg,
Academic Building 82.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",1977,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",This is a photograph of the Texas A&M University seal getting installed on the inside of the Academic Building.,,,,,,,https://n2t.net/ark:/81423/d2kp52,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80NS9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDgyLnRpZg==/full/full/0/default.jpg,
Academic Building 83.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",1977,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",This is a photograph of the Texas A&M University seal getting installed on the inside of the Academic Building.,,,,,,,https://n2t.net/ark:/81423/d2fw34,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80Ni9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDgzLnRpZg==/full/full/0/default.jpg,
Academic Building 84.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",ca. 1980s,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",This is a photograph of the dome of the Academic Building.,,,,,,,https://n2t.net/ark:/81423/d2b61j,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80Ny9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDg0LnRpZg==/full/full/0/default.jpg,
Academic Building 85.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",ca. 1980s,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",,,,,,,,https://n2t.net/ark:/81423/d26c8p,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80OC9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDg1LnRpZg==/full/full/0/default.jpg,
Academic Building 87.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",ca. 1970s,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",This is a photograph of two students studying inside the Academic Building.,,,,,,,https://n2t.net/ark:/81423/d22p6s,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy80OS9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDg3LnRpZg==/full/full/0/default.jpg,
Academic Building 89.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",1977,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",,,,,,,,https://n2t.net/ark:/81423/d2xw3g,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy81MC9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDg5LnRpZg==/full/full/0/default.jpg,
Academic Building 92.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",ca. 1980s,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",This is a photograph of work being done on the dome of the Academic Building.,,,,,,,https://n2t.net/ark:/81423/d2t61w,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy81MS9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDkyLnRpZg==/full/full/0/default.jpg,
Academic Building 93.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",ca. 1980s,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",This is a photograph of work being done on the dome of the Academic Building.,,,,,,,https://n2t.net/ark:/81423/d2pc9d,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy81Mi9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDkzLnRpZg==/full/full/0/default.jpg,
Academic Building 105.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",ca. 1980s,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.","This is a photograph of the Academic Building. To the left of the building, there is the YMCA building, Scoates Hall, and the Langford building. Directly behind the Academic Building is Cushing Memorial Library and Sterling C. Evans Library. To the right of the Academic Building is the Biological Sciences Buildings, the Pavillion, the Animal Industries Building, and the O&M Building.",,,,,,,https://n2t.net/ark:/81423/d2jp5r,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy81My9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDEwNS50aWY=/full/full/0/default.jpg,
Academic Building 107.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",ca. 1950s,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",This is a photograph of the Academic Building. ,,,,,,,https://n2t.net/ark:/81423/d2dw46,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy81NC9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDEwNy50aWY=/full/full/0/default.jpg,
Academic Building 112.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",ca. 1995,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",This is a photograph of the Academic Building. ,,,,,,,https://n2t.net/ark:/81423/d2960v,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy81NS9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDExMi50aWY=/full/full/0/default.jpg,
Academic Building 119.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",ca. 1987,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.","This is a photograph of the Academic Building, looking through the Albritton Bell Tower.",,,,,Maybe crosslist as bell tower???,,https://n2t.net/ark:/81423/d25c9r,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy81Ni9wYWdlcy9wYWdlXzAvZmlsZXMvQWNhZGVtaWMlMjBCdWlsZGluZyUyMDExOS50aWY=/full/full/0/default.jpg,
Academic Building 126-150.tif,Academic Building,,1914,Present,"30.615908133283238, -96.34076212432655",ca. 1977,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.","This is a photograph of the interior of the Academic Building, looking upwards toward the dome and the bell. ",,,,,,,https://n2t.net/ark:/81423/d21p53,,
4 Adams Band Hall.tif,Adams Band Hall,,1970,Present,"30.612578267357648, -96.33437813347287",ca. 1970,"The Adams Band Hall was built in 1970 at a cost of 55,248.","This is a photograph of Adams Band hall, taken from Lewis Street. Harrington Hall can be seen to the left of the Adams Band Hall. ",,,,,,,https://n2t.net/ark:/81423/d2x024,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy81OC9wYWdlcy9wYWdlXzAvZmlsZXMvNCUyMEFkYW1zJTIwQmFuZCUyMEhhbGwudGlm/full/full/0/default.jpg,
2899648928_ccf81fa408_o.jpg,Administration,Jack K. Williams Administration Building||Systems Administration Building,1932,Present,"30.618725756513324, -96.33645646159434",ca 1940,"The Jack K. Williams Administration Building was built in 1932. This building cost 353,000 dollars.",,,Front view of Admin from distance,1932-Present,,,,https://n2t.net/ark:/81423/d2s606,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy81OS9wYWdlcy9wYWdlXzAvZmlsZXMvMjg5OTY0ODkyOF9jY2Y4MWZhNDA4X28uanBn/full/full/0/default.jpg,
2899642214_b896043559_o.jpg,Administration,Jack K. Williams Administration Building||Systems Administration Building,1932,Present,"30.618725756513324, -96.33645646159434",,"The Jack K. Williams Administration Building was built in 1932. This building cost 353,000 dollars.",,,Front view of Admin  ,1932-Present,,Similar to Admin 1,,https://n2t.net/ark:/81423/d2ng7c,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MC9wYWdlcy9wYWdlXzAvZmlsZXMvMjg5OTY0MjIxNF9iODk2MDQzNTU5X28uanBn/full/full/0/default.jpg,
2898798775_ef49e7f251_o.jpg,Administration,Jack K. Williams Administration Building||Systems Administration Building,1932,Present,"30.618725756513324, -96.33645646159434",ca. 1950,"The Jack K. Williams Administration Building was built in 1932. This building cost 353,000 dollars.",,,Side view of Admin,1932-Present,,,,https://n2t.net/ark:/81423/d2hp5f,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82MS9wYWdlcy9wYWdlXzAvZmlsZXMvMjg5ODc5ODc3NV9lZjQ5ZTdmMjUxX28uanBn/full/full/0/default.jpg,
2898791873_19f26fafdc_o.jpg,Administration,Jack K. Williams Administration Building||Systems Administration Building,1932,Present,"30.618725756513324, -96.33645646159434",1932,"The Jack K. Williams Administration Building was built in 1932. This building cost 353,000 dollars.",,,Front view of Admin with old cars,1932-Present,,,,https://n2t.net/ark:/81423/d2d03v,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82Mi9wYWdlcy9wYWdlXzAvZmlsZXMvMjg5ODc5MTg3M18xOWYyNmZhZmRjX28uanBn/full/full/0/default.jpg,
2899630068_e2b491a6c9_o.jpg,Administration,Jack K. Williams Administration Building||Systems Administration Building,1932,Present,"30.618725756513324, -96.33645646159434",ca. 1932,"The Jack K. Williams Administration Building was built in 1932. This building cost 353,000 dollars.",,,Admin under construction,1932-Present,,,,https://n2t.net/ark:/81423/d2860j,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82My9wYWdlcy9wYWdlXzAvZmlsZXMvMjg5OTYzMDA2OF9lMmI0OTFhNmM5X28uanBn/full/full/0/default.jpg,
Administration 1.tif,Administration,Jack K. Williams Administration Building||Systems Administration Building,1932,Present,"30.618725756513324, -96.33645646159434",ca. 1950,"The Jack K. Williams Administration Building was built in 1932. This building cost 353,000 dollars.",This is a photograph of the Jack K. Williams Administration Building from New Main Drive.  ,,,,,,,https://n2t.net/ark:/81423/d24g83,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NC9wYWdlcy9wYWdlXzAvZmlsZXMvQWRtaW5pc3RyYXRpb24lMjAxLnRpZg==/full/full/0/default.jpg,
Administration 6.tif,Administration,Jack K. Williams Administration Building||Systems Administration Building,1932,Present,"30.618725756513324, -96.33645646159434",ca. 1932,"The Jack K. Williams Administration Building was built in 1932. This building cost 353,000 dollars.",This is a photograph of the Jack K. Williams Administration Building . ,,,,,,,https://n2t.net/ark:/81423/d20p5s,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82NS9wYWdlcy9wYWdlXzAvZmlsZXMvQWRtaW5pc3RyYXRpb24lMjA2LnRpZg==/full/full/0/default.jpg,
Administration 17.tif,Administration,Jack K. Williams Administration Building||Systems Administration Building,1932,Present,"30.618725756513324, -96.33645646159434",ca. 1940,"The Jack K. Williams Administration Building was built in 1932. This building cost 353,000 dollars.",This is a photograph of the Jack K. Williams Administration Building . ,,,,,,,https://n2t.net/ark:/81423/d2w036,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82Ni9wYWdlcy9wYWdlXzAvZmlsZXMvQWRtaW5pc3RyYXRpb24lMjAxNy50aWY=/full/full/0/default.jpg,
Administration 19.tif,Administration,Jack K. Williams Administration Building||Systems Administration Building,1932,Present,"30.618725756513324, -96.33645646159434",ca. 1940,"The Jack K. Williams Administration Building was built in 1932. This building cost 353,000 dollars.",This is a photograph of the Jack K. Williams Administration Building . ,,,,,,,https://n2t.net/ark:/81423/d2r618,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82Ny9wYWdlcy9wYWdlXzAvZmlsZXMvQWRtaW5pc3RyYXRpb24lMjAxOS50aWY=/full/full/0/default.jpg,
Aggie Barns 4.tif,Aggie Barn,Near Reagan Texas,,,"31.209825999738953, -96.78015218557766",,,,,,Possible Statewide photo,,,,,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy8xMTYvcGFnZXMvcGFnZV8wL2ZpbGVzL0Jhcm5zJTIwNC50aWY=/full/full/0/default.jpg,
2841091758_919b49bf1a_o.jpg,Aggieland Inn,,1925,1966,"30.616552615006437, -96.34442090702312",1930,"The Aggieland Inn was erected in 1925. This building cost 62,000 dollars. The lower floor was converted to offices for the Basic Division in 1950. The Aggieland Inn was razed in 1966.",,,Corner view of Aggieland Inn,1925-1966; located on north side of campus south of Walton Hall along Houston Street,,,,https://n2t.net/ark:/81423/d2mg72,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82OC9wYWdlcy9wYWdlXzAvZmlsZXMvMjg0MTA5MTc1OF85MTliNDliZjFhX28uanBn/full/full/0/default.jpg,
4666887996_7c66e1e191_o.jpg,Aggieland Inn,,1925,1966,"30.616552615006437, -96.34442090702312",1930,"The Aggieland Inn was erected in 1925. This building cost 62,000 dollars. The lower floor was converted to offices for the Basic Division in 1950. The Aggieland Inn was razed in 1966.",,,Front view of Aggieland Inn,1925-1966; located on north side of campus south of Walton Hall along Houston Street,,,,https://n2t.net/ark:/81423/d2gp6h,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy82OS9wYWdlcy9wYWdlXzAvZmlsZXMvNDY2Njg4Nzk5Nl83YzY2ZTFlMTkxX28uanBn/full/full/0/default.jpg,
3886996923_6cc63a2269_o.jpg,Aggieland Inn,,1925,1966,"30.616552615006437, -96.34442090702312",1930,"The Aggieland Inn was erected in 1925. This building cost 62,000 dollars. The lower floor was converted to offices for the Basic Division in 1950. The Aggieland Inn was razed in 1966.",,,Aggieland Inn with old cars,1925-1966; located on north side of campus south of Walton Hall along Houston Street,,,,https://n2t.net/ark:/81423/d2c025,https://api-pre.library.tamu.edu/iiif/2/aHR0cHM6Ly9hcGktcHJlLmxpYnJhcnkudGFtdS5lZHUvZmNyZXBvL3Jlc3QvYmIvOTcvZjIvM2UvYmI5N2YyM2UtODAzYS00YmQ2LTg0MDYtMDY4MDI2MjM1NTRjL2F1ZHJleS1pbXBvcnRfb2JqZWN0cy83MC9wYWdlcy9wYWdlXzAvZmlsZXMvMzg4Njk5NjkyM182Y2M2M2EyMjY5X28uanBn/full/full/0/default.jpg,
